NAME: W_SPARSE_180_78
n: 180
m: 7020
0	62	92
0	70	24
0	72	60
0	118	74
0	95	40
0	86	88
0	140	80
0	85	84
0	111	86
0	93	73
0	104	76
0	65	33
0	129	32
0	128	8
0	55	67
0	123	79
0	83	98
0	171	22
0	91	92
0	59	86
0	80	74
0	69	20
0	175	69
0	102	44
0	7	67
0	98	34
0	105	36
0	116	29
0	16	50
0	9	94
0	45	91
0	2	83
0	127	16
0	137	31
0	131	22
0	169	15
0	177	16
0	174	45
0	170	62
0	20	79
0	179	56
0	13	14
0	109	99
0	1	39
0	84	48
0	97	42
0	114	91
0	126	19
0	162	48
0	160	64
0	25	83
0	22	96
0	74	89
0	159	47
0	43	41
0	23	93
0	5	27
0	27	43
0	103	49
0	51	62
0	26	74
0	47	87
0	61	36
0	64	58
0	158	35
0	152	46
0	150	45
0	172	48
0	15	73
0	17	84
0	68	33
0	44	26
0	99	76
1	93	89
1	59	13
1	114	9
1	53	13
1	60	13
1	67	10
1	122	14
1	77	77
1	85	34
1	120	95
1	126	65
1	106	93
1	5	52
1	177	14
1	42	42
1	2	44
1	109	45
1	9	7
1	89	84
1	95	25
1	96	88
1	98	68
1	11	12
1	57	18
1	117	21
1	47	88
1	101	52
1	7	85
1	48	90
1	51	65
1	173	76
1	8	47
1	99	68
1	56	54
1	81	17
1	118	15
1	140	92
1	123	63
1	164	89
1	10	26
1	50	72
1	49	38
1	82	28
1	73	8
1	170	52
1	163	66
1	166	22
1	179	48
1	69	44
1	80	46
1	129	11
1	125	27
1	102	83
1	116	13
1	41	21
1	167	50
1	159	57
1	20	18
1	22	100
1	131	53
1	25	21
1	137	68
1	134	76
1	66	57
1	138	56
1	64	35
1	91	64
1	23	96
1	90	37
1	86	25
1	43	6
1	174	33
1	105	44
1	34	100
1	150	83
1	70	74
1	103	80
1	111	69
1	149	36
1	104	47
1	135	7
1	161	49
1	52	55
1	18	75
1	133	63
2	92	71
2	78	52
2	91	17
2	107	32
2	127	29
2	140	52
2	97	15
2	66	9
2	72	89
2	104	46
2	113	76
2	134	5
2	83	67
2	56	81
2	120	54
2	133	7
2	138	8
2	109	96
2	64	72
2	124	29
2	105	95
2	47	44
2	86	92
2	80	14
2	115	39
2	74	54
2	179	33
2	58	16
2	75	30
2	116	82
2	101	59
2	44	95
2	73	25
2	87	68
2	46	49
2	16	16
2	6	97
2	139	60
2	63	57
2	5	67
2	178	76
2	70	87
2	174	26
2	175	77
2	163	39
2	11	18
2	81	90
2	51	77
2	67	73
2	90	99
2	142	47
2	122	44
2	100	29
2	166	68
2	84	90
2	8	26
2	62	76
2	61	51
2	169	20
2	172	97
2	57	37
2	9	92
2	93	55
2	119	43
2	170	46
2	10	43
2	165	58
2	79	82
2	65	66
2	77	13
2	131	38
2	114	6
2	98	7
2	148	43
2	12	20
2	43	55
3	116	8
3	51	78
3	52	8
3	114	77
3	96	14
3	129	86
3	128	41
3	133	6
3	69	13
3	97	79
3	107	26
3	123	25
3	143	84
3	6	6
3	94	27
3	89	51
3	56	65
3	71	56
3	91	52
3	103	11
3	99	77
3	106	25
3	110	86
3	112	29
3	125	42
3	120	73
3	172	22
3	61	70
3	74	65
3	83	43
3	49	42
3	87	97
3	178	36
3	60	12
3	64	41
3	136	67
3	57	25
3	67	78
3	13	18
3	62	97
3	135	46
3	98	55
3	75	85
3	121	81
3	58	83
3	78	94
3	140	49
3	22	41
3	47	87
3	53	21
3	104	82
3	117	97
3	70	82
3	45	36
3	131	40
3	73	10
3	93	99
3	28	22
3	171	89
3	63	56
3	4	11
3	86	28
3	163	67
3	157	50
3	92	15
3	138	91
3	162	76
3	32	62
3	84	12
3	124	32
3	12	76
3	14	21
3	48	69
3	8	78
3	27	30
3	44	93
3	81	93
3	132	48
3	30	39
3	166	32
3	101	21
3	7	78
3	148	98
3	65	78
3	176	74
3	156	19
4	50	35
4	5	41
4	53	54
4	45	80
4	61	62
4	88	65
4	48	73
4	93	31
4	133	56
4	8	36
4	7	8
4	103	83
4	70	44
4	79	49
4	144	37
4	12	80
4	57	95
4	119	71
4	82	25
4	125	50
4	128	50
4	177	67
4	85	82
4	174	58
4	95	76
4	60	41
4	68	97
4	123	67
4	102	48
4	112	13
4	116	65
4	136	11
4	118	6
4	105	90
4	120	16
4	74	37
4	141	99
4	65	65
4	91	23
4	22	97
4	126	95
4	96	64
4	62	37
4	94	32
4	163	67
4	143	22
4	16	49
4	55	37
4	100	32
4	23	88
4	69	63
4	160	91
4	161	49
4	14	70
4	28	60
4	158	13
4	175	84
4	164	17
4	64	14
4	33	45
4	67	81
4	44	63
4	151	5
4	98	25
4	92	13
4	142	88
5	138	66
5	87	66
5	73	48
5	110	96
5	143	56
5	54	46
5	96	51
5	99	32
5	53	26
5	72	33
5	118	38
5	104	86
5	51	72
5	58	71
5	71	73
5	129	64
5	56	7
5	136	50
5	89	33
5	135	24
5	94	18
5	45	20
5	95	81
5	105	32
5	170	88
5	111	12
5	127	74
5	85	64
5	18	99
5	177	96
5	172	50
5	112	56
5	167	70
5	115	66
5	16	9
5	70	16
5	123	54
5	7	17
5	23	67
5	126	76
5	163	25
5	100	53
5	107	53
5	76	46
5	80	90
5	83	42
5	60	85
5	11	51
5	116	35
5	141	32
5	176	55
5	102	26
5	55	82
5	93	39
5	98	31
5	46	7
5	81	24
5	97	94
5	154	74
5	36	97
5	17	88
5	132	10
5	35	79
5	10	96
5	14	51
5	150	70
5	166	58
6	50	55
6	86	94
6	110	83
6	66	14
6	132	41
6	144	85
6	119	26
6	92	96
6	106	12
6	118	73
6	127	13
6	78	40
6	123	27
6	124	14
6	126	87
6	179	91
6	51	8
6	178	27
6	74	36
6	62	71
6	12	82
6	58	8
6	174	62
6	82	79
6	83	55
6	7	53
6	138	44
6	69	63
6	49	78
6	23	53
6	91	89
6	102	41
6	65	66
6	122	86
6	107	51
6	11	67
6	21	98
6	75	28
6	114	74
6	140	84
6	99	13
6	175	41
6	30	97
6	85	62
6	10	97
6	109	39
6	8	27
6	88	44
6	117	61
6	19	78
6	176	87
6	17	76
6	157	48
6	31	79
6	81	62
6	131	98
6	55	57
6	120	14
6	135	93
6	169	47
6	112	82
6	164	64
6	108	6
6	35	41
6	72	94
6	115	80
6	80	94
6	163	49
7	80	92
7	60	89
7	90	39
7	96	97
7	115	57
7	65	93
7	103	60
7	134	21
7	131	57
7	83	7
7	118	50
7	85	18
7	123	42
7	142	81
7	147	14
7	94	82
7	78	27
7	140	55
7	61	69
7	92	24
7	125	33
7	69	46
7	74	32
7	93	38
7	127	59
7	63	46
7	143	81
7	89	39
7	122	17
7	110	53
7	98	51
7	138	54
7	95	91
7	109	13
7	71	86
7	75	78
7	86	46
7	168	57
7	56	89
7	129	33
7	133	42
7	10	52
7	112	74
7	87	75
7	66	63
7	141	36
7	166	12
7	30	99
7	121	26
7	88	35
7	34	26
7	128	33
7	13	47
7	18	28
7	106	92
7	53	12
7	29	73
7	91	99
7	20	88
7	114	6
7	154	17
7	120	93
7	25	31
7	50	88
7	160	49
7	21	6
7	70	29
8	119	94
8	87	90
8	138	91
8	141	84
8	104	6
8	73	18
8	136	87
8	140	46
8	63	59
8	117	8
8	142	61
8	70	80
8	14	36
8	64	8
8	82	38
8	75	17
8	77	28
8	79	26
8	127	16
8	15	29
8	50	100
8	81	56
8	124	45
8	72	60
8	148	38
8	107	29
8	67	51
8	13	69
8	86	31
8	55	51
8	118	69
8	135	30
8	17	70
8	145	15
8	133	87
8	16	63
8	121	28
8	89	92
8	74	76
8	92	85
8	106	52
8	112	68
8	179	10
8	23	85
8	21	31
8	172	31
8	61	89
8	116	82
8	56	26
8	24	58
8	110	5
8	18	60
8	125	63
8	144	49
8	68	98
8	95	74
8	143	36
8	178	11
8	76	49
8	19	16
8	139	22
8	60	83
8	83	51
8	48	57
8	80	81
8	71	72
8	10	76
8	20	48
8	102	84
8	166	90
8	11	83
8	52	55
8	35	13
8	115	84
8	161	89
8	22	78
8	65	84
8	105	96
8	44	89
8	134	95
8	69	20
8	49	69
8	46	44
9	137	7
9	69	17
9	78	18
9	88	12
9	132	76
9	55	35
9	126	61
9	14	46
9	111	89
9	142	9
9	130	89
9	136	36
9	144	97
9	84	20
9	117	80
9	129	73
9	148	76
9	90	30
9	61	45
9	49	21
9	72	63
9	99	19
9	122	18
9	70	53
9	95	93
9	73	57
9	172	69
9	71	60
9	101	44
9	176	41
9	115	21
9	116	52
9	57	8
9	15	58
9	77	73
9	147	98
9	105	21
9	12	23
9	166	19
9	80	97
9	23	29
9	108	7
9	120	79
9	163	19
9	167	33
9	171	86
9	128	37
9	131	86
9	112	14
9	16	76
9	161	17
9	157	24
9	106	54
9	159	22
9	135	25
9	35	72
9	22	43
9	20	27
9	118	55
9	62	47
9	76	12
9	64	10
9	40	8
9	29	28
10	59	24
10	108	65
10	76	52
10	61	26
10	56	61
10	57	8
10	118	58
10	68	80
10	60	79
10	114	87
10	89	7
10	144	46
10	150	99
10	100	94
10	81	99
10	88	57
10	75	81
10	85	83
10	131	62
10	99	61
10	111	27
10	119	69
10	90	11
10	149	97
10	65	32
10	15	53
10	91	17
10	105	53
10	22	97
10	83	37
10	140	56
10	11	60
10	14	52
10	179	29
10	27	86
10	72	49
10	55	49
10	54	31
10	93	33
10	117	8
10	52	54
10	133	87
10	122	43
10	23	29
10	116	33
10	63	65
10	19	6
10	167	54
10	29	81
10	113	22
10	102	42
10	79	26
10	176	57
10	86	15
10	107	75
10	171	48
10	169	13
10	178	10
10	177	74
10	129	74
10	98	48
10	168	34
10	42	21
10	147	25
10	69	42
10	64	71
10	132	17
10	36	17
10	161	59
10	165	17
10	44	89
10	157	29
10	142	7
10	28	86
10	162	21
10	32	40
10	38	45
11	119	46
11	113	92
11	54	32
11	78	88
11	125	71
11	106	61
11	87	27
11	129	36
11	83	7
11	133	15
11	63	63
11	111	67
11	116	48
11	65	87
11	90	83
11	94	63
11	151	29
11	147	24
11	85	84
11	14	15
11	76	71
11	130	94
11	139	51
11	117	85
11	123	74
11	74	77
11	20	6
11	21	52
11	97	62
11	12	7
11	93	100
11	79	38
11	67	98
11	105	42
11	86	32
11	16	63
11	13	93
11	107	20
11	53	51
11	124	25
11	30	13
11	100	85
11	136	18
11	15	20
11	146	77
