NAME: W_SPARSE_100_20
n: 100
m: 1000
0	18	27
0	37	92
0	60	9
0	13	40
0	55	85
0	75	28
0	24	80
0	83	53
0	87	78
0	89	79
0	21	5
0	44	52
0	82	86
0	2	10
0	35	80
0	62	48
0	3	73
0	85	98
0	72	80
0	8	42
0	9	71
1	12	89
1	47	51
1	35	58
1	49	32
1	66	26
1	64	88
1	52	63
1	88	79
1	30	92
1	3	48
1	41	92
1	20	86
1	61	14
1	84	22
1	59	21
1	95	75
1	45	10
1	56	12
1	51	99
2	81	53
2	64	10
2	27	71
2	50	33
2	79	44
2	18	73
2	58	76
2	74	86
2	23	72
2	49	96
2	55	99
2	82	71
2	30	83
2	7	30
2	60	73
2	88	19
2	25	71
2	14	37
2	40	91
2	31	40
2	29	12
2	67	49
2	77	45
2	52	99
2	10	31
2	54	28
2	51	79
2	62	26
3	52	51
3	16	20
3	59	28
3	25	26
3	41	40
3	89	9
3	54	43
3	31	80
3	80	49
3	47	21
3	57	17
3	86	64
3	40	11
3	60	80
3	74	83
3	26	93
3	8	45
3	45	47
3	24	70
3	12	51
3	38	8
4	66	60
4	28	94
4	65	48
4	74	87
4	71	24
4	53	97
4	93	83
4	35	32
4	87	87
4	91	63
4	32	38
4	31	44
4	18	25
4	50	55
4	54	76
4	51	28
4	95	85
4	14	58
5	84	72
5	59	72
5	34	8
5	57	73
5	61	39
5	65	23
5	27	21
5	52	62
5	64	34
5	41	95
5	40	60
5	71	7
5	79	95
5	16	11
5	37	45
5	81	13
5	87	6
5	80	96
5	24	92
5	68	88
5	46	64
5	33	35
5	50	10
6	89	28
6	22	65
6	32	55
6	55	83
6	77	65
6	59	29
6	54	89
6	86	57
6	83	60
6	26	40
6	84	63
6	58	15
6	27	89
6	57	12
6	78	14
6	72	63
6	21	33
6	73	94
7	52	55
7	41	61
7	73	87
7	89	5
7	56	58
7	62	23
7	78	88
7	31	56
7	23	61
7	44	46
7	61	27
7	64	59
7	35	99
7	22	63
7	30	99
7	84	30
7	74	9
7	95	95
7	13	50
7	68	15
8	41	66
8	20	73
8	85	73
8	78	9
8	67	45
8	64	5
8	57	91
8	32	48
8	92	45
8	24	26
8	48	65
8	44	26
8	34	74
8	56	99
8	96	34
8	29	29
8	37	60
8	17	67
8	27	41
8	66	22
8	18	64
8	80	79
9	64	37
9	45	49
9	77	38
9	88	29
9	73	47
9	24	68
9	59	41
9	67	86
9	63	23
9	50	85
9	51	78
9	12	59
9	15	10
9	38	76
9	87	66
9	58	13
9	18	86
9	26	36
9	75	16
9	35	44
9	40	55
9	43	82
9	49	72
10	47	58
10	86	96
10	91	35
10	94	46
10	56	13
10	31	51
10	49	62
10	72	75
10	41	84
10	81	62
10	22	60
10	68	31
10	43	86
10	37	62
10	23	88
10	84	23
11	32	91
11	43	90
11	65	23
11	86	52
11	92	88
11	97	16
11	12	75
11	88	50
11	29	72
11	67	38
11	15	18
11	81	81
11	74	54
11	53	70
11	90	49
11	22	10
11	61	35
11	78	92
11	33	51
11	35	31
11	93	18
11	37	32
12	34	32
12	38	73
12	48	76
12	40	12
12	54	48
12	37	60
12	36	59
12	43	68
12	27	31
12	97	83
12	92	12
12	79	94
12	32	99
12	89	10
12	53	68
13	69	17
13	46	56
13	53	45
13	26	95
13	58	73
13	90	26
13	59	50
13	84	77
13	99	12
13	27	65
13	38	82
13	45	28
13	71	55
13	96	53
13	97	19
13	63	30
13	25	33
13	87	99
13	37	26
14	80	96
14	65	41
14	26	63
14	55	97
14	16	10
14	18	69
14	90	75
14	54	86
14	84	75
14	71	9
14	49	94
14	88	57
14	97	72
15	90	78
15	40	89
15	33	8
15	17	98
15	45	66
15	50	94
15	16	26
15	63	33
15	67	39
15	99	39
15	55	87
15	76	21
15	68	77
15	32	51
15	53	22
15	48	54
15	34	96
15	79	13
16	39	27
16	94	98
16	62	63
16	56	44
16	50	76
16	97	70
16	79	8
16	32	28
16	37	59
16	42	88
16	74	14
16	44	7
16	95	45
16	17	77
16	36	94
16	99	73
16	59	28
16	35	62
16	98	6
16	30	56
16	45	16
16	67	79
16	81	68
17	28	43
17	93	60
17	67	9
17	69	55
17	57	91
17	86	21
17	85	71
17	47	14
17	21	89
17	68	64
17	72	63
17	39	8
17	29	79
17	83	60
17	56	70
17	55	95
18	70	72
18	50	98
18	76	36
18	94	90
18	72	77
18	53	80
18	39	27
18	64	16
18	66	5
18	68	27
19	62	31
19	42	60
19	33	58
19	74	86
19	53	85
19	32	42
19	94	80
19	76	90
19	20	79
19	79	6
19	43	35
19	65	91
19	77	7
19	92	62
19	35	7
19	64	23
19	45	18
19	30	17
19	34	49
19	85	6
19	66	5
19	48	73
20	61	15
20	53	52
20	37	21
20	87	27
20	98	97
20	41	69
20	63	11
20	35	98
20	72	41
20	76	92
20	81	14
20	74	13
20	31	34
20	26	98
20	46	76
20	83	13
20	25	39
20	42	91
20	71	17
20	96	63
21	50	19
21	45	32
21	52	91
21	44	83
21	43	7
21	83	69
21	40	66
21	36	86
21	69	96
21	34	75
21	24	71
21	99	53
21	79	7
21	75	88
21	33	6
21	97	76
22	87	72
22	97	57
22	62	77
22	49	49
22	96	20
22	34	10
22	75	52
22	42	71
22	39	10
22	80	87
22	90	51
22	74	69
22	59	8
23	56	63
23	78	47
23	35	31
23	54	45
23	25	73
23	77	94
23	91	86
23	58	32
23	70	44
23	57	29
23	62	41
23	90	77
23	86	37
23	43	49
23	50	81
23	81	22
23	30	39
23	66	25
23	55	99
23	63	81
24	80	30
24	41	42
24	72	50
24	59	96
24	53	37
24	48	81
24	68	27
24	27	96
24	35	13
24	56	12
24	90	59
24	37	44
24	55	7
24	44	76
24	67	17
24	64	83
25	48	25
25	79	19
25	99	14
25	71	86
25	86	23
25	89	88
25	66	65
25	26	32
25	98	43
25	63	56
25	49	75
25	88	16
25	45	17
25	80	97
25	76	92
25	34	42
25	59	81
25	83	30
25	70	15
26	85	11
26	72	54
26	46	26
26	75	19
26	68	12
26	93	79
26	81	74
