NAME: W_SPARSE_40_18
n: 40
m: 360
0	22	80
0	17	9
0	18	66
0	21	47
0	14	19
0	39	84
0	12	54
0	13	13
0	20	22
0	27	15
0	35	67
0	24	82
0	6	62
0	23	85
0	16	26
0	2	48
0	8	100
0	38	79
0	1	95
0	3	9
0	19	51
1	27	35
1	11	96
1	14	51
1	31	64
1	19	35
1	16	16
1	18	89
1	37	21
1	26	42
1	36	27
1	24	13
1	39	97
1	21	93
1	15	31
1	7	10
1	23	86
2	28	64
2	3	37
2	15	90
2	4	24
2	26	53
2	24	87
2	23	38
2	30	92
2	37	65
2	19	99
2	39	31
2	12	54
2	31	15
2	36	87
3	31	55
3	20	44
3	24	26
3	25	36
3	33	58
3	23	33
3	21	33
3	16	34
3	14	12
3	18	21
3	5	28
3	7	57
3	38	52
3	4	93
3	30	6
4	34	94
4	33	55
4	31	76
4	24	5
4	32	6
4	5	56
4	16	91
4	22	16
4	18	26
4	21	39
4	20	74
4	26	45
4	23	82
4	8	85
4	9	54
5	26	73
5	25	32
5	22	88
5	17	26
5	21	20
5	27	7
5	28	69
5	29	97
5	33	93
5	18	76
5	8	13
5	19	88
5	15	68
5	11	73
5	16	80
5	20	92
5	23	28
5	9	59
5	7	72
6	18	6
6	22	39
6	20	18
6	17	53
6	16	77
6	26	64
6	33	51
6	35	47
6	32	65
6	8	86
6	21	47
6	10	23
6	19	53
6	28	88
6	24	62
6	12	40
6	25	82
6	27	63
6	11	93
6	7	74
6	23	65
6	31	56
7	29	86
7	30	90
7	28	79
7	31	68
7	25	18
7	26	95
7	9	93
7	12	24
7	32	18
7	10	81
7	20	53
7	37	59
8	30	87
8	36	65
8	18	70
8	28	61
8	11	70
8	22	50
8	21	17
8	32	48
8	12	82
8	38	46
8	16	94
9	20	18
9	29	11
9	27	34
9	38	46
9	32	87
9	12	95
9	34	49
9	10	84
9	21	56
9	23	96
9	35	23
9	33	81
9	37	64
9	26	70
9	13	95
10	22	24
10	28	29
10	30	47
10	34	45
10	33	95
10	36	63
10	27	74
10	23	40
10	32	91
10	21	46
10	25	24
10	38	8
10	15	52
10	29	98
10	14	24
10	18	71
10	37	23
10	13	35
11	33	52
11	23	5
11	38	65
11	37	40
11	24	83
11	14	60
11	39	65
11	22	54
11	25	67
11	12	92
11	27	81
11	32	88
11	31	82
11	36	97
11	26	83
11	28	55
11	17	34
11	16	9
11	21	83
11	34	53
12	26	77
12	27	21
12	31	28
12	32	52
12	28	18
12	29	46
12	39	40
12	33	26
12	38	90
12	35	87
12	16	86
12	36	29
13	37	47
13	28	89
13	26	77
13	15	68
13	30	31
13	31	39
13	34	56
13	23	17
13	32	32
13	25	26
13	39	100
13	17	86
14	33	16
14	27	9
14	32	72
14	39	58
14	15	24
14	30	68
14	17	76
14	37	63
14	22	69
14	28	78
15	36	62
15	37	13
15	33	49
15	30	76
15	28	46
15	18	99
15	29	50
15	27	26
15	16	11
15	22	65
15	39	83
15	34	90
15	25	97
16	32	42
16	29	66
16	35	88
16	36	67
16	20	100
16	17	26
16	38	58
16	31	34
16	21	35
17	28	67
17	36	14
17	30	58
17	27	58
17	29	90
17	39	79
17	35	49
17	21	88
17	33	33
17	37	44
17	23	5
18	28	17
18	30	83
18	19	26
18	31	70
19	35	68
19	31	41
19	39	59
19	34	43
19	21	70
19	37	72
19	29	46
19	24	81
19	25	84
19	27	40
19	32	57
20	39	65
20	33	88
20	36	54
20	37	47
20	38	85
20	23	82
20	30	89
20	31	25
20	21	90
20	22	9
20	26	87
21	36	66
21	34	33
21	24	84
21	31	8
21	38	41
21	22	77
21	27	63
21	23	70
21	29	27
22	32	68
22	34	71
22	23	34
22	36	41
22	38	15
22	29	28
23	38	9
23	26	24
23	28	64
23	27	79
23	39	51
23	24	73
23	33	88
24	35	52
24	36	22
24	25	19
24	26	18
24	30	35
24	29	97
25	36	9
25	37	72
25	26	87
25	31	72
25	32	70
25	28	32
26	38	82
26	39	64
26	28	80
26	27	90
27	28	22
27	32	60
27	38	14
27	39	15
27	35	8
28	31	62
28	39	51
28	32	68
29	39	72
29	30	96
29	32	62
29	34	52
29	33	76
29	38	70
30	33	88
30	32	70
30	36	16
31	33	67
31	37	30
31	35	19
32	36	20
32	35	69
32	33	71
32	39	53
33	36	56
34	35	15
34	38	34
35	38	77
35	36	14
36	37	18
37	38	21
