NAME: W_SPARSE_60_24
n: 60
m: 720
0	38	46
0	35	75
0	13	47
0	41	59
0	2	48
0	14	82
0	24	32
0	34	98
0	44	57
0	26	37
0	43	15
0	27	12
0	56	14
0	55	61
0	32	31
0	54	9
0	30	15
0	28	37
0	29	49
0	57	25
0	6	93
0	21	15
0	42	7
0	51	79
0	1	9
0	46	33
0	4	74
1	18	93
1	36	82
1	24	48
1	33	21
1	2	89
1	48	94
1	4	89
1	3	28
1	35	72
1	38	40
1	43	64
1	23	14
1	31	7
1	58	99
1	16	30
1	17	18
1	56	40
1	20	46
1	37	99
1	40	10
1	14	73
1	41	10
1	11	64
1	27	55
1	53	94
1	34	28
1	54	9
1	5	15
1	57	59
2	21	8
2	29	40
2	35	52
2	39	87
2	16	95
2	59	98
2	23	13
2	46	12
2	19	8
2	33	14
2	32	69
2	42	30
2	41	99
2	4	13
2	25	28
2	43	15
2	12	83
2	57	29
2	58	86
2	28	44
2	7	28
2	45	7
3	39	25
3	48	16
3	42	47
3	23	94
3	32	56
3	46	87
3	5	86
3	7	30
3	8	13
3	50	47
3	38	17
3	35	52
3	33	44
3	44	12
3	18	26
3	45	12
3	57	87
3	14	41
3	31	36
3	54	98
3	17	60
3	34	87
4	26	11
4	28	20
4	41	77
4	50	96
4	21	43
4	30	62
4	34	8
4	39	83
4	23	29
4	44	74
4	25	83
4	47	25
4	40	95
4	38	20
4	22	87
4	24	58
4	49	8
4	6	39
4	13	34
4	29	93
4	37	53
4	51	97
4	56	44
5	35	72
5	42	7
5	32	39
5	49	86
5	7	27
5	28	70
5	46	96
5	41	10
5	26	12
5	10	70
5	33	59
5	45	9
5	51	68
5	22	85
5	34	83
5	30	75
5	12	75
5	15	71
5	6	11
5	48	5
6	31	28
6	20	10
6	50	39
6	45	72
6	35	9
6	49	36
6	32	71
6	10	30
6	23	89
6	8	11
6	21	53
6	40	94
6	37	10
6	44	9
6	51	42
6	34	94
6	9	45
6	22	26
6	39	50
6	26	41
6	43	27
6	47	78
6	52	7
6	59	59
6	25	13
7	23	53
7	25	43
7	41	89
7	9	91
7	27	71
7	34	32
7	38	94
7	12	6
7	37	34
7	20	52
7	36	48
7	43	53
7	51	59
7	28	31
7	45	26
7	11	45
7	31	5
7	42	91
7	48	40
7	22	55
7	30	16
7	58	75
8	47	67
8	41	13
8	24	26
8	35	98
8	43	24
8	50	92
8	49	17
8	37	64
8	33	91
8	55	31
8	54	97
8	11	86
8	9	15
8	40	99
8	13	18
8	15	55
8	22	85
8	16	34
8	59	31
8	32	52
9	33	30
9	35	66
9	53	35
9	39	8
9	38	33
9	12	86
9	50	41
9	44	53
9	41	86
9	11	77
9	15	74
9	29	14
9	56	18
9	47	68
9	32	47
9	21	21
10	54	64
10	30	85
10	37	91
10	24	46
10	44	85
10	50	12
10	38	12
10	25	54
10	23	54
10	13	70
10	57	54
10	31	28
10	17	50
10	32	65
10	18	54
10	55	79
10	19	73
10	33	94
11	58	34
11	26	96
11	52	63
11	55	39
11	30	18
11	32	46
11	31	74
11	40	18
11	57	46
11	49	86
11	42	65
11	16	98
11	56	76
11	39	54
11	43	54
11	47	81
11	18	11
11	20	21
11	13	8
11	14	16
11	15	11
11	54	10
12	33	40
12	27	99
12	28	47
12	31	35
12	32	62
12	55	67
12	54	9
12	29	87
12	45	59
12	48	45
12	30	29
12	38	7
12	15	6
12	37	85
12	41	89
12	56	84
12	26	40
12	39	12
12	52	31
12	21	38
12	46	84
12	23	92
13	53	9
13	14	20
13	27	74
13	49	24
13	50	55
13	57	36
13	15	30
13	37	69
13	40	12
13	55	71
13	18	25
13	41	88
13	42	78
13	30	62
13	34	55
13	35	85
13	36	47
13	39	13
13	26	21
13	23	70
13	44	11
14	34	53
14	46	19
14	36	90
14	48	81
14	44	34
14	51	42
14	18	11
14	49	55
14	39	22
14	54	95
14	15	80
14	33	52
14	56	76
14	22	38
14	43	43
15	32	52
15	54	12
15	57	45
15	16	27
15	17	73
15	18	83
15	50	90
15	58	10
15	28	13
15	52	96
15	56	35
15	44	14
15	41	20
15	38	87
15	35	75
15	55	10
15	46	27
15	39	57
15	29	46
15	40	87
15	34	40
16	38	51
16	47	9
16	40	77
16	30	16
16	41	73
16	46	21
16	56	46
16	43	56
16	29	32
16	39	85
16	53	97
16	19	70
16	31	86
16	17	32
16	26	32
16	22	8
16	58	24
16	32	99
16	36	6
17	42	23
17	46	89
17	56	87
17	33	24
17	57	85
17	41	98
17	35	59
17	31	60
17	53	25
17	30	90
17	59	69
17	24	36
17	39	72
17	48	79
18	43	87
18	48	24
18	45	69
18	57	94
18	37	87
18	55	94
18	52	85
18	32	43
18	23	7
18	22	94
18	26	62
18	54	30
18	56	80
18	59	49
18	38	41
18	33	48
18	35	83
18	50	68
18	24	68
18	28	68
19	32	73
19	52	83
19	34	46
19	36	20
19	44	33
19	49	36
19	42	93
19	33	77
19	47	48
19	45	7
19	38	18
19	53	68
19	25	48
19	46	90
19	50	39
19	59	90
19	55	65
19	20	63
19	23	71
20	47	99
20	55	58
20	45	25
20	22	90
20	58	37
20	35	83
20	42	55
20	49	88
20	52	11
20	29	41
20	41	38
20	28	83
20	30	84
20	33	41
20	25	80
21	37	74
21	58	32
21	44	18
21	51	51
21	57	50
21	55	18
21	24	46
21	50	67
21	39	50
21	22	40
21	48	21
21	46	11
21	38	78
21	40	88
21	23	36
21	56	58
21	36	66
21	43	53
21	53	82
22	37	35
22	55	35
22	56	38
22	39	51
22	35	93
22	59	9
22	23	73
22	42	36
22	53	92
22	43	26
22	58	39
22	50	28
22	38	26
22	32	49
22	54	9
23	51	14
23	39	11
23	58	35
23	43	13
23	45	79
23	47	14
23	59	15
23	24	69
23	25	99
23	28	25
23	52	78
23	50	57
23	53	82
23	36	21
23	46	83
23	30	67
23	48	7
23	49	100
23	37	65
23	54	77
23	57	80
23	32	82
23	31	11
24	44	71
24	38	85
24	52	91
24	57	42
24	49	17
24	25	83
24	51	27
24	53	80
24	41	15
24	48	48
24	26	47
24	28	76
24	56	37
24	30	19
24	59	72
25	40	17
25	41	92
25	50	65
25	57	26
25	27	51
25	48	93
25	58	26
25	59	30
25	47	69
25	35	31
26	58	80
26	45	16
26	55	34
26	57	31
26	48	7
26	49	25
26	42	73
26	30	90
26	29	65
26	59	18
26	56	24
26	32	84
26	53	54
26	44	20
26	40	27
26	36	19
26	33	49
27	58	55
27	28	18
27	42	49
27	30	69
27	57	13
27	50	27
27	41	57
27	49	27
27	31	46
27	40	6
27	43	78
27	32	24
27	55	97
27	53	33
27	44	91
28	49	24
28	51	44
28	56	51
28	43	62
28	54	34
28	58	78
28	44	29
28	29	86
28	38	12
28	47	57
28	50	95
29	43	9
29	56	42
29	52	70
29	50	70
29	47	18
29	32	43
29	34	74
29	55	92
29	58	95
29	35	28
29	51	84
29	53	29
30	49	75
30	55	38
30	47	61
30	32	88
30	58	80
30	53	97
30	59	29
30	44	34
30	45	84
30	31	34
30	33	17
30	38	77
30	39	20
30	34	84
31	52	68
31	44	88
31	49	36
31	47	15
31	34	21
31	36	90
31	32	32
31	35	39
31	46	75
31	45	37
31	50	40
31	37	77
31	42	78
32	56	53
32	53	77
32	46	47
32	33	98
32	34	94
32	57	60
32	58	92
32	45	88
32	59	39
32	37	10
32	40	58
32	51	76
32	41	84
33	52	62
33	54	46
33	56	23
33	50	86
33	55	55
33	58	55
33	59	98
33	49	24
34	52	50
34	36	58
34	54	18
34	57	37
34	50	42
34	37	77
35	48	31
35	53	78
35	56	5
35	59	52
35	57	78
35	54	12
35	58	72
35	36	65
36	51	37
36	54	60
36	53	76
36	50	17
36	56	81
37	51	49
37	55	39
37	53	78
37	43	81
38	55	13
38	42	13
38	41	70
38	40	94
38	45	25
38	44	34
38	58	92
38	43	68
38	53	61
38	54	85
39	40	19
39	57	34
39	54	23
39	59	74
39	46	67
39	42	92
39	41	58
39	44	40
39	52	38
39	55	30
40	59	98
40	53	72
40	41	84
40	42	83
