NAME: W_SPARSE_40_16
n: 40
m: 320
0	23	63
0	28	43
0	13	65
0	3	91
0	24	20
0	16	85
0	17	67
0	38	26
0	36	15
0	14	89
0	5	50
0	25	98
0	29	56
0	37	41
0	31	80
0	10	65
1	29	26
1	19	74
1	32	58
1	15	81
1	27	56
1	25	32
1	11	69
1	17	7
1	12	87
1	13	34
1	37	61
1	22	83
1	23	41
1	8	71
1	28	39
1	2	48
1	6	62
1	30	46
1	39	15
2	16	51
2	14	67
2	29	25
2	5	21
2	21	57
2	18	13
2	24	52
2	27	28
2	3	53
2	15	62
2	33	11
2	19	81
2	32	45
2	13	7
3	12	76
3	29	91
3	15	32
3	33	7
3	23	13
3	24	33
3	39	12
3	7	63
3	20	67
3	16	21
3	6	57
3	5	64
4	21	39
4	35	82
4	25	28
4	14	77
4	24	10
4	22	37
4	17	29
4	34	31
4	30	23
4	23	6
4	26	58
4	28	23
4	16	21
4	27	82
4	37	71
5	15	49
5	30	42
5	36	61
5	19	88
5	20	8
5	23	46
5	16	72
5	7	80
5	27	54
5	21	44
5	17	26
5	35	25
5	9	24
5	29	78
5	14	75
5	25	47
6	36	89
6	7	69
6	33	41
6	37	67
6	19	50
6	17	13
6	22	99
6	24	80
6	20	38
6	32	64
6	10	12
6	21	24
6	34	99
6	12	60
6	23	22
6	26	67
6	8	55
6	18	16
7	27	59
7	37	53
7	22	82
7	34	21
7	17	55
7	29	70
7	9	55
7	19	85
7	8	36
7	12	46
7	10	16
7	36	90
7	35	33
7	14	18
8	19	32
8	20	63
8	31	55
8	10	29
8	33	47
8	22	52
8	25	56
8	29	59
8	30	11
8	11	71
8	39	99
8	18	62
8	13	53
8	36	76
9	37	19
9	22	31
9	10	94
9	23	13
9	25	14
9	39	88
9	31	69
9	11	22
9	13	69
9	21	88
9	19	60
9	28	89
9	18	28
9	34	16
9	35	6
10	34	11
10	39	59
10	22	46
10	19	11
10	26	54
10	36	23
10	28	85
10	15	92
10	24	8
11	22	75
11	24	75
11	36	85
11	29	30
11	37	18
11	34	26
11	12	14
11	17	25
11	39	98
11	26	42
11	14	19
11	15	80
11	33	88
11	25	79
12	35	82
12	36	85
12	27	77
12	32	80
12	15	66
12	31	6
12	29	58
12	24	64
12	22	62
12	21	88
12	26	69
13	32	70
13	24	63
13	30	46
13	26	34
13	35	56
13	29	80
13	27	96
13	14	73
13	16	91
13	20	73
13	28	94
14	30	18
14	31	90
14	36	84
14	15	71
14	27	55
14	26	21
14	32	73
14	16	38
14	38	75
14	34	34
15	28	52
15	35	51
15	38	93
15	18	83
15	17	42
15	29	81
15	21	59
15	27	15
15	31	92
16	28	37
16	31	24
16	32	34
16	17	35
16	26	82
16	33	10
16	36	85
16	38	20
16	35	73
16	27	52
16	25	35
16	19	48
17	29	61
17	26	17
17	27	10
17	18	80
17	19	25
17	35	52
17	38	88
17	32	27
17	21	35
17	23	19
18	30	74
18	28	79
18	38	57
18	33	5
18	22	26
18	37	11
18	29	62
19	28	13
19	32	17
19	35	88
19	30	9
19	34	15
19	37	37
19	31	46
20	35	59
20	34	19
20	36	47
20	33	15
20	22	75
20	39	60
21	30	9
21	31	37
21	37	17
21	38	77
21	39	35
21	24	84
21	34	54
21	36	64
22	36	56
22	34	32
22	24	99
22	26	34
22	32	20
22	35	11
22	38	94
22	31	35
22	28	10
23	34	97
23	38	55
23	25	45
23	35	11
24	33	13
24	27	63
24	37	29
24	34	40
24	30	62
25	34	49
25	28	30
25	38	60
25	27	70
26	27	93
26	37	51
26	31	31
27	39	57
27	31	60
27	32	99
28	30	80
28	29	65
28	33	76
28	35	45
29	38	77
29	35	11
29	32	46
29	39	70
30	39	28
30	31	13
30	32	93
30	33	90
30	35	68
30	38	80
31	32	39
32	33	70
32	34	56
32	36	8
33	38	57
33	39	72
35	37	44
35	39	80
36	39	9
36	38	25
37	38	10
